City,State,Name,Price,Rating,Reviews,Lat,Lng,Price(Scale)
Newport Beach,California,Craft House,$$,4,374,33.46573614,-117.7061281,2
Newport Beach,California,Venue by Three Petals, ,4.5,66,33.6929,-117.988165,1
Newport Beach,California,Andrei's Conscious Cuisine & Cocktails,$$,4,591,33.68157,-117.84052,2
Newport Beach,California,Irvine Marriott,$$$,3.5,316,33.67834522,-117.8500736,3
Newport Beach,California,Wursthaus,$$,4.5,593,33.74806919,-117.8646509,2
Newport Beach,California,Beach Girls Bar,$,3.5,81,33.7367082,-117.9896386,1
Newport Beach,California,Malone's Bar and Grill,$,3,82,33.70835495,-117.85952,1
Newport Beach,California,The Capital Grille,$$$,4.5,1473,33.68988777,-117.8877477,3
Newport Beach,California,Ramaneh Cafe,$,4,93,33.73415,-117.99693,1
Newport Beach,California,The District Lounge,$$,3.5,461,33.7879794,-117.8547636,2
Newport Beach,California,Chapter One: the modern local,$$,3.5,2218,33.74702991,-117.8694418,2
Newport Beach,California,Watson's Soda Fountain & Cafe,$$,3,1208,33.7877451,-117.8522162,2
Anderson,Indiana,Wiseguy Lounge,$$,4.5,35,39.7745105,-86.149785,2
Anderson,Indiana,1933 Lounge,$$$,4.5,117,39.7648811,-86.1597519,3
Anderson,Indiana,Whitaker's Speakeasy,$,5,3,39.7954102,-86.0647812,1
Anderson,Indiana,Capone's Downtown Speakeasy,$,4.5,2,39.5249,-85.77723,1
Anderson,Indiana,Libertine Liquor Bar,$$,4,136,39.77576,-86.1483,2
Anderson,Indiana,The Speak Easy, ,4.5,28,39.765835,-86.157617,1
Anderson,Indiana,The Ball & Biscuit,$$,4,382,39.77154,-86.15353,2
Anderson,Indiana,Bar One Fourteen,$$$,4,48,39.84281,-86.15424,3
Anderson,Indiana,Hotel Tango,$$,4.5,341,39.75747,-86.14494,2
Anderson,Indiana,Nicky Blaine's Cocktail Lounge,$$,4,151,39.76775,-86.15843,2
Anderson,Indiana,The Brass Ring Lounge,$$,4,156,39.75034,-86.13952,2
Anderson,Indiana,Reclamation, ,4,20,39.80137,-86.14456,1
Anderson,Indiana,Grey Market Wine, ,5,6,39.9406185,-86.2440671,1
Anderson,Indiana,Burnside Inn,$$,4.5,41,39.77181,-86.15388,2
Anderson,Indiana,Spoke & Steele,$$$,4,258,39.765106,-86.15966,3
Anderson,Indiana,10th Street Pub,$,4,16,39.78286362,-85.98918915,1
Anderson,Indiana,Union Station, ,5,8,39.7631802,-86.1595911,1
Anderson,Indiana,Repeal Restaurant,$$,4,240,39.75808565,-86.14570688,2
Anderson,Indiana,The Cellar, ,4,1,40.48635731,-86.13042567,1
Anderson,Indiana,Alibi's Grill,$$,3.5,44,39.88833,-86.04554,2
Anderson,Indiana,Union 50,$$,4.5,536,39.776126,-86.149184,2
Anderson,Indiana,Biltwell Event Center, ,4.5,18,39.75553,-86.17694,1
Anderson,Indiana,Bluebeard,$$$,4.5,752,39.75756531,-86.14579396,3
Anderson,Indiana,Aristocrat Pub & Restaurant,$$,4,249,39.84728,-86.14603,2
Anderson,Indiana,Goodfellas Pizzeria,$,4,208,39.77440074,-86.14994746,1
Anderson,Indiana,The Jazz Kitchen,$$,4,142,39.8509,-86.14557,2
Anderson,Indiana,Liberty Street,$$,3.5,65,39.776164,-86.147105,2
Anderson,Indiana,Rebar Indy,$$,4,175,39.7676299,-86.15472,2
Anderson,Indiana,Revolucion,$$,3.5,397,39.7524474,-86.1386729,2
Anderson,Indiana,Bakersfield,$$,4.5,1148,39.772098,-86.15363,2
O'Fallon,Missouri,Thaxton Speakeasy,$$,4,75,38.629463,-90.194988,2
O'Fallon,Missouri,Taste Bar,$$,4.5,476,38.64018227,-90.26187877,2
O'Fallon,Missouri,Trust,$$,5,26,38.62686612,-90.18836721,2
O'Fallon,Missouri,Crack Fox,$,4,32,38.62942971,-90.19606277,1
O'Fallon,Missouri,Planter's House,$$,4,204,38.6206093,-90.2120667,2
O'Fallon,Missouri,The Boom Boom Room,$$,4,72,38.63182952,-90.19965035,2
O'Fallon,Missouri,Blood & Sand,$$$,4.5,251,38.6319967,-90.2013358,3
O'Fallon,Missouri,Old Millstream Inn,$$,3.5,106,38.774491,-90.4844449,2
O'Fallon,Missouri,Brennan's,$$,4,116,38.64474643,-90.26106768,2
O'Fallon,Missouri,Curtain Call Lounge,$$,4,23,38.638918,-90.231849,2
O'Fallon,Missouri,Duck Room At Blueberry Hill,$$,4.5,8,38.6558167,-90.304806,2
O'Fallon,Missouri,21st Street Brewer's Bar,$$,4.5,68,38.62121707,-90.2127919,2
O'Fallon,Missouri,Extra Brut,$$$$,3.5,7,38.6495319,-90.3366561,4
O'Fallon,Missouri,The Gramophone,$$,4.5,183,38.62735,-90.25574,2
O'Fallon,Missouri,Sidney Street Cafe,$$$,4,297,38.60344,-90.217826,3
O'Fallon,Missouri,314 The City Bar,$,4.5,64,38.6317503,-90.1959005,1
O'Fallon,Missouri,Small Batch,$$,4,272,38.63607788,-90.22184753,2
O'Fallon,Missouri,Hermann1837 Wine and Craft Beer Bar, ,5,5,38.7041507,-91.43756982,1
O'Fallon,Missouri,Sasha's,$$,4,193,38.63836095,-90.30773565,2
O'Fallon,Missouri,HandleBar,$,4,133,38.627945,-90.251275,1
O'Fallon,Missouri,Mastermind Vodka,$$,4.5,18,38.722553,-90.0679275,2
O'Fallon,Missouri,Moulin Events and Meetings, ,4,23,38.621345,-90.212956,1
O'Fallon,Missouri,Marriott St. Louis Grand,$$$,3,232,38.6303999,-90.1919974,3
Clifton,New Jersey,The Barrow House,$$,4,552,40.8717056,-74.172376,2
Clifton,New Jersey,Clifton Billiards,$,4.5,27,40.8757812,-74.1400261,1
Clifton,New Jersey,Cowan's Public,$$,4,344,40.81252791,-74.15614441,2
Clifton,New Jersey,Pharmacie Liquor Bar,$$,3.5,41,40.81265,-74.21632,2
Clifton,New Jersey,The Dog & Cask,$$,3.5,413,40.8953284,-74.07271564,2
Clifton,New Jersey,Mayfair Farms Banquet Facilities, ,4,39,40.80542156,-74.25023796,1
Clifton,New Jersey,The Manor,$$$$,3.5,290,40.81268,-74.24545,4
Alhambra,California,The Speakeasy,$$,4,382,34.1463714,-118.1490924,2
Alhambra,California,Rabbit Hole,$$,4,509,34.09463,-118.1272,2
Alhambra,California,The Cellar,$$,4.5,157,34.1455,-118.14985,2
Alhambra,California,Room 31,$$,5,90,34.13872714,-118.2133131,2
Alhambra,California,White Horse Lounge,$$,4.5,1140,34.1451785,-118.1523978,2
Alhambra,California,The Blind Donkey,$$,4,536,34.14688476,-118.149773,2
Alhambra,California,Der Rathskeller,$$,4.5,56,34.147028,-118.1503441,2
Alhambra,California,Good Housekeeping HLP,$$,4.5,43,34.1094619,-118.1930707,2
Alhambra,California,Apothéke,$$$,4,119,34.06991,-118.22545,3
Alhambra,California,1881,$$,4.5,23,34.16945,-118.11176,2
Alhambra,California,The Tap Room,$$$,4,205,34.1201246,-118.1335495,3
Alhambra,California,Songbird Cafe, ,5,2,34.0643,-118.23661,1
Alhambra,California,Spirit House Bar,$$,3.5,205,34.06166,-118.1216,2
Alhambra,California,ETA,$$,4.5,106,34.1093212,-118.1930016,2
Alhambra,California,Here & Now, ,4.5,11,34.04378285,-118.2325357,1
Alhambra,California,Al's Cocktails,$,4,190,34.1028,-118.10483,1
Alhambra,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
Alhambra,California,The York Manor, ,5,36,34.12153244,-118.2087326,1
Alhambra,California,Otoño, ,4,117,34.11008,-118.19258,1
Alhambra,California,Cafe Birdie,$$,4,306,34.1095179,-118.1932286,2
Alhambra,California,The Barkley Restaurant & Bar,$$,3.5,222,34.10454941,-118.1523209,2
Alhambra,California,Der Wolf,$$,4,250,34.147141,-118.150381,2
Alhambra,California,Sonny's Hideaway,$$,4,359,34.1209296,-118.2033854,2
Alhambra,California,General Lee's,$$,4,177,34.0658,-118.23753,2
Alhambra,California,Everson Royce Bar,$$,4.5,632,34.03429413,-118.2325745,2
Alhambra,California,Highland Park Bowl,$$,4,474,34.1096,-118.19369,2
Alhambra,California,Edwin Mills by Equator,$$,4,655,34.14546668,-118.1511057,2
Alhambra,California,The Raymond 1886,$$$,4,1119,34.124444,-118.149887,3
Alhambra,California,Greenbar Distillery,$$,4.5,256,34.02986001,-118.2281319,2
Alhambra,California,American Legion Post 43, ,4.5,21,34.1077794,-118.3380219,1
Alhambra,California,The Social Attic, ,4,13,34.13877,-118.21328,1
Alhambra,California,5 Line Tavern,$$,4,352,34.1388641,-118.2133131,2
Alhambra,California,The Victorian, ,4,118,34.00145,-118.48327,1
Alhambra,California,POP Champagne Bar & Restaurant,$$,3.5,1323,34.146867,-118.14971,2
Alhambra,California,The Day Shall Declare It, ,5,1,34.03482,-118.23052,1
Alhambra,California,Verdugo Bar,$$,4,554,34.1137299,-118.23502,2
Alhambra,California,Iron Triangle Brewing Company,$,4,230,34.0361906,-118.2357996,1
Alhambra,California,Tony's Saloon,$$,4,260,34.03488922,-118.2316284,2
Alhambra,California,Eat Drink Americano,$$,4,697,34.0461152,-118.2341999,2
Alhambra,California,T. Boyles Tavern,$,4,345,34.147311,-118.129596,1
Alhambra,California,Bestia,$$$,4.5,5226,34.033649,-118.2292625,3
Alhambra,California,Women's Twentieth Century Club, ,5,24,34.13958,-118.20787,1
Alhambra,California,Lucky Baldwin's,$$,4,954,34.1454801,-118.1490249,2
Alhambra,California,Harlowe's French Dip,$$,4,419,34.14681128,-118.1496114,2
Alhambra,California,Slater's 50/50 - Pasadena,$$,4,3447,34.1468878,-118.1491113,2
Alhambra,California,The York,$$,3.5,988,34.121063,-118.206283,2
Alhambra,California,Vertical Wine Bistro,$$,3.5,740,34.14701241,-118.1487534,2
Alhambra,California,Angel City Brewery,$,4,1649,34.0465361,-118.2378194,1
Bloomington,Minnesota,Volstead's Emporium,$$,4,139,44.94808213,-93.28870701,2
Bloomington,Minnesota,"Volstead House Whiskey Bar and Speakeasy, Eagan",$$,4,99,44.84733,-93.15821,2
Bloomington,Minnesota,Lawless Distilling Company,$$,4.5,60,44.95487659,-93.23122866,2
Bloomington,Minnesota,The Mudd Room,$$,4,15,44.8873291,-93.16374207,2
Bloomington,Minnesota,Lyn 65 Kitchen & Bar,$$,4,269,44.885872,-93.286079,2
Bloomington,Minnesota,Prohibition,$$$,3.5,154,44.97443,-93.27179,3
Bloomington,Minnesota,Copperwing Distillery,$$,4.5,35,44.9333251,-93.3605935,2
Bloomington,Minnesota,Sandy's Tavern,$,4,121,44.88290405,-93.30901337,1
Bloomington,Minnesota,The Commodore Bar & Restaurant,$$$,4,109,44.943686,-93.116572,3
Bloomington,Minnesota,Constantine,$$,3.5,49,44.97137833,-93.27269745,2
Bloomington,Minnesota,Parlour Bar St. Paul,$$,4,57,44.94236,-93.1058,2
Bloomington,Minnesota,Can Can Wonderland,$$,3.5,167,44.964103,-93.183134,2
Bloomington,Minnesota,Mercy Bar & Dining Room,$$,4,125,44.975817,-93.277104,2
Bloomington,Minnesota,The Local,$$,4,668,44.973988,-93.274172,2
Bloomington,Minnesota,Murray's,$$$,4,328,44.97863,-93.27234,3
Bloomington,Minnesota,Mortimer's Bar and Restaurant,$,3.5,89,44.96253,-93.2876,1
Bloomington,Minnesota,Lucky's 13 Pub,$$,3.5,127,44.88733,-93.16374,2
Bloomington,Minnesota,5-8 Club,$$,3.5,591,44.89776,-93.247352,2
Bloomington,Minnesota,Chatterbox Pub,$$,3,165,44.93937,-93.23911,2
Bloomington,Minnesota,Eli's Food & Cocktails,$$,4,292,44.97419,-93.281344,2
Bloomington,Minnesota,Keys at the Foshay,$$,3.5,349,44.97421385,-93.27175961,2
Bloomington,Minnesota,Chino Latino,$$,3.5,718,44.94867753,-93.29846219,2
Bloomington,Minnesota,Bar Zia,$$,3.5,31,44.9776,-93.2629,2
Bloomington,Minnesota,Liquor Lyle's,$,3.5,210,44.9618049,-93.2918936,1
Hoover,Alabama,The Marble Ring,$$,4,92,33.521857,-86.773034,2
Hoover,Alabama,Blue Monkey,$$,4,74,33.49774502,-86.79537177,2
Hoover,Alabama,The Collins Bar,$$,4.5,175,33.51648043,-86.80380172,2
Hoover,Alabama,Marty's P.M.,$,4,62,33.500386,-86.7997074,1
Hoover,Alabama,The Vault,$$,2,6,33.5162697,-86.8075714,2
Hoover,Alabama,Pilcrow Cocktail Cellar,$$,4.5,29,33.5145378,-86.8048147,2
Hoover,Alabama,Upside Down Plaza,$,4,24,33.5009336,-86.7962439,1
Hoover,Alabama,Parkside,$,4,88,33.52189,-86.7732599,1
Hoover,Alabama,Black Market Bar + Grill,$$,3.5,132,33.50099167,-86.79627996,2
Hoover,Alabama,The Essential, ,4,49,33.51436566,-86.8045461,1
Redwood City,California,Timber & Salt,$$,4,308,37.485521,-122.228981,2
Redwood City,California,Nighthawk, ,4,7,37.48647946,-122.227003,1
Redwood City,California,The Striped Pig,$$,4,202,37.48474884,-122.225853,2
Redwood City,California,Devil's Canyon Brewing Company,$$,4,143,37.49851,-122.24381,2
Redwood City,California,Barrelhouse,$$,4,481,37.579886,-122.345865,2
Redwood City,California,Mortar & Pestle Bar,$$,4,235,37.56700229,-122.3234321,2
Redwood City,California,Martins West Gastropub,$$,4,902,37.48599535,-122.2261119,2
Redwood City,California,City Pub,$$,3.5,383,37.486511,-122.23382,2
Redwood City,California,Mervyn's Lounge & Restaurant,$,4,255,37.393547,-122.07966,1
Redwood City,California,Vesta,$$,4.5,1484,37.48682785,-122.2267761,2
Redwood City,California,Attic,$$,3.5,785,37.5657567,-122.3229164,2
Redwood City,California,Angelicas,$$,3.5,531,37.48577413,-122.2260619,2
Redwood City,California,TOWN San Carlos,$$$,4,2315,37.504776,-122.259526,3
Redwood City,California,The Turnaround Jazz Trio & Quartet,$$,5,31,37.7877522,-122.4382307,2
Redwood City,California,NOLA Restaurant & Bar,$$,3.5,2621,37.44502258,-122.1613235,2
Redwood City,California,Brassworks Music, ,5,2,37.513002,-122.273117,1
Redwood City,California,The StandBy,$$,4,146,37.6621,-122.40316,2
Redwood City,California,B Street Station,$$,3.5,100,37.5657799,-122.32311,2
Redwood City,California,OPAL Venue & Event Space, ,4.5,27,37.393096,-122.079002,1
Redwood City,California,Marrakech Magic Theater,$$,5,593,37.7858118,-122.4117914,2
Redwood City,California,Vault 164,$$,4,988,37.56625,-122.32359,2
Redwood City,California,SF Uncork'd,$$,4,89,37.62041298,-122.3889527,2
Redwood City,California,Sixteen Mile House,$$,3.5,281,37.602268,-122.393081,2
Redwood City,California,The Clubhouse Bistro,$$,3,140,37.56221,-122.27701,2
Redwood City,California,David Gerard, ,5,124,37.7749295,-122.4194155,1
Redwood City,California,Jack's Restaurant & Bar,$$,4,485,37.55108,-122.31348,2
Redwood City,California,Boswick, ,5,35,37.7597481,-122.4750292,1
Redwood City,California,Molly MaGees,$$,3,468,37.39318,-122.07895,2
Redwood City,California,The Fish Market,$$,3.5,570,37.42096,-122.13892,2
Redwood City,California,Hooters,$$,2.5,551,37.63664497,-122.4184352,2
Redwood City,California,Rangoon Ruby,$$,3.5,1472,37.445122,-122.163104,2
Redwood City,California,United Club,$$$,3,140,37.61817897,-122.391901,3
Redwood City,California,United Club Lounge,$$$,2.5,178,37.61724904,-122.3890129,3
Redwood City,California,St Stephen's Green,$$,3.5,578,37.393486,-122.078857,2
Port Huron,Michigan,The Oakland,$$,4.5,274,42.460653,-83.136402,2
Port Huron,Michigan,Rum Runners Speakeasy, ,5,2,42.71116,-82.47938,1
Port Huron,Michigan,Johnny's, ,4,27,42.48851,-83.14375,1
Port Huron,Michigan,Eastside Tavern,$,4,34,42.59133,-82.86635,1
Port Huron,Michigan,Honi Honi,$,4.5,8,42.46053211,-83.13634582,1
Port Huron,Michigan,Valentine Distilling,$$,4.5,163,42.46166232,-83.133584,2
Port Huron,Michigan,Two Way Inn,$,4.5,33,42.426237,-83.038905,1
Port Huron,Michigan,Jim Brady's Detroit,$$,4,353,42.47933,-83.1444099,2
Port Huron,Michigan,Ye Olde Tap Room,$$,4,42,42.38482,-82.94559,2
Port Huron,Michigan,The Conserva,$$,3.5,85,42.4607699,-83.13276,2
Port Huron,Michigan,Polonia Restaurant,$,4,200,42.39784,-83.05766,1
Port Huron,Michigan,Moose Winooski's,$,3,80,42.5327492,-83.1465607,1
Mount Pleasant,South Carolina,The Gin Joint,$$,4,616,32.7795,-79.9267349,2
Mount Pleasant,South Carolina,Prohibition,$$,4,643,32.79114,-79.94044,2
Mount Pleasant,South Carolina,Tavern & Table,$$,3.5,395,32.7924014,-79.88080809,2
Mount Pleasant,South Carolina,Belmont Lounge,$$,4.5,132,32.79022,-79.9396,2
Mount Pleasant,South Carolina,Proof,$$,4,148,32.78818099,-79.93802011,2
Mount Pleasant,South Carolina,Cocktail Club,$$,4,153,32.7895012,-79.9389801,2
Mount Pleasant,South Carolina,Bowties JI Speakeasy, ,3.5,3,32.76308,-79.98572,1
Mount Pleasant,South Carolina,Faculty Lounge,$$,4.5,17,32.79907,-79.95023,2
Mount Pleasant,South Carolina,Tattooed Moose,$$,4.5,822,32.81136,-79.94937,2
Mount Pleasant,South Carolina,Blind Tiger Pub,$$,3.5,249,32.776928,-79.928768,2
Mount Pleasant,South Carolina,Vintage Lounge,$$$,4,36,32.79107,-79.9403899,3
Mount Pleasant,South Carolina,The Spectator Hotel,$$$,5,63,32.7805346,-79.9285833,3
Mount Pleasant,South Carolina,Burns Alley,$,4.5,52,32.7850259,-79.9354607,1
Mount Pleasant,South Carolina,Elliotborough Mini Bar,$$,4.5,51,32.792843,-79.945007,2
Mount Pleasant,South Carolina,Bin 152,$$,4.5,128,32.77793884,-79.93269348,2
Mount Pleasant,South Carolina,Blind Tiger,$$,4,175,32.7768498,-79.92862701,2
Mount Pleasant,South Carolina,Henry's On The Market,$$,3.5,364,32.78128,-79.9287,2
Mount Pleasant,South Carolina,Burwell's Stone Fire Grill,$$$,4.5,289,32.781481,-79.926595,3
Mount Pleasant,South Carolina,Henrietta's,$$$,3.5,45,32.7881,-79.93418,3
Mount Pleasant,South Carolina,Vincent Chiccos,$$,4,135,32.788555,-79.937065,2
Mount Pleasant,South Carolina,McCrady's Tavern,$$$$,4,396,32.778275,-79.927109,4
Johns Creek,Georgia,The GA Chapter Room,$$,4.5,43,33.90802574,-84.3796686,2
Johns Creek,Georgia,Uncle Jack's Meat House,$$$,3.5,249,33.99694237,-84.09324501,3
Johns Creek,Georgia,Campania,$$,4.5,364,34.09304866,-84.28262138,2
Johns Creek,Georgia,1920 Tavern,$$,4,258,34.02437,-84.3618,2
Johns Creek,Georgia,Luxor Restaurants karaoke & bar,$$,4,44,33.96671513,-84.14190981,2
Johns Creek,Georgia,Bradley's Bar and Grill,$,4,24,33.96642,-84.40665,1
Johns Creek,Georgia,Empire State Pizza & Growlers,$$,3,74,33.941228,-84.2714102,2
Johns Creek,Georgia,Carbonara Trattoria,$$,3.5,83,33.948034,-84.333579,2
Johns Creek,Georgia,Taco Mac,$$,2.5,294,33.90883,-84.37899,2
Troy,Michigan,The Oakland,$$,4.5,274,42.460653,-83.136402,2
Troy,Michigan,Johnny's, ,4,27,42.48851,-83.14375,1
Troy,Michigan,Valentine Distilling,$$,4.5,163,42.46166232,-83.133584,2
Troy,Michigan,Honi Honi,$,4.5,8,42.46053211,-83.13634582,1
Troy,Michigan,Moose Winooski's,$,3,80,42.5327492,-83.1465607,1
Troy,Michigan,Jim Brady's Detroit,$$,4,353,42.47933,-83.1444099,2
Troy,Michigan,The Conserva,$$,3.5,85,42.4607699,-83.13276,2
Mission,Texas,The Centennial Club,$$$,4.5,65,26.2034351,-98.23501,3
Mission,Texas,The Blinde Pig, ,5,1,26.26389,-98.18488,1
Bryan,Texas,5 Knocks Speakeasy, ,5,6,30.67296,-96.37383,1
Bryan,Texas,Hershel's Bar, ,4.5,3,30.60081793,-96.38214972,1
Bryan,Texas,The West End Elixir Company,$$,4,80,30.61677,-96.34896,2
Bryan,Texas,The Republic,$$$,4,178,30.63451,-96.32869,3
Bryan,Texas,The LaSalle Hotel,$$,3.5,49,30.67296,-96.37383,2
Lake Forest,California,The Blind Rabbit,$$,4.5,1519,33.83139132,-117.9124039,2
Lake Forest,California,Tribune,$$,4.5,162,33.87058102,-117.9240338,2
Lake Forest,California,The Speakeasy,$$,4,28,33.6539202,-117.9966711,2
Lake Forest,California,Y.N.K,$$,5,73,33.67845013,-117.8500699,2
Lake Forest,California,Dry Society,$$,4,99,33.56098,-117.67143,2
Lake Forest,California,Pie Society,$$,4,256,33.6316551,-117.913567,2
Lake Forest,California,Club Aficionado Cigar Bar,$$,4.5,137,33.61714284,-117.706513,2
Lake Forest,California,Casa,$$,4,209,33.6433895,-117.9329686,2
Lake Forest,California,Through the Looking Glass, ,4,9,33.4278943,-117.6124504,1
Lake Forest,California,FLOE Lounge,$$,4,35,33.678457,-117.850046,2
Lake Forest,California,Stateroom Bar,$$$,4.5,18,33.53853989,-117.7812195,3
Lake Forest,California,Central Bar,$$,4,233,33.69833353,-117.8269927,2
Lake Forest,California,The Cellar,$$$,4,1094,33.87277057,-117.9249529,3
Lake Forest,California,The Copper Door,$$,4,487,33.74688661,-117.8695863,2
Lake Forest,California,The Brickwood,$$,4.5,129,33.98353276,-117.3735942,2
Lake Forest,California,Pearl Street General Store,$$,4.5,15,33.5290899,-117.77108,2
Lake Forest,California,Foundation Room,$$,4.5,41,33.805178,-117.911576,2
Lake Forest,California,EnVy Lounge,$$,4,178,33.66985,-117.86526,2
Lake Forest,California,W Wolfskill,$$,4.5,365,33.97754,-117.37789,2
Lake Forest,California,SOCIAL,$$,3.5,898,33.6438599,-117.91973,2
Lake Forest,California,Ruin Bar,$$,4,141,33.67743,-117.88583,2
Lake Forest,California,100 North Kitchen And Lounge,$$,4.5,128,33.87048715,-117.9242277,2
Lake Forest,California,Syndicate Bar - Billiards,$$,4.5,107,33.86521,-117.94289,2
Lake Forest,California,Vacation Bar,$$,4.5,189,33.7478772,-117.8689607,2
Lake Forest,California,Holiday,$$,4,42,33.6427973,-117.929026,2
Lake Forest,California,The Cauldron,$$,4.5,200,33.8458569,-117.9976125,2
Lake Forest,California,The BrewHouse,$$,4.5,195,33.49498,-117.66063,2
Lake Forest,California,Carthay Lounge,$$,4,112,33.807355,-117.919011,2
Lake Forest,California,Bluegold,$$$,4,617,33.6551945,-117.9988738,3
Lake Forest,California,ARC Restaurant Food & Libations,$$,4,1103,33.69508509,-117.9253955,2
Lake Forest,California,StillWater Spirits & Sounds,$$,4,524,33.4655271,-117.6983204,2
Lake Forest,California,Kitsch Bar,$$,4,574,33.67959543,-117.8935308,2
Lake Forest,California,The Blind Pig Kitchen + Bar,$$,4,535,33.64993,-117.58289,2
Lake Forest,California,Westend,$$,4,241,33.6436,-117.93269,2
Lake Forest,California,Broadway by Amar Santana,$$$,4.5,706,33.5428595,-117.7823713,3
Lake Forest,California,Hammer Workshop & Bar,$$,4,222,33.83153027,-117.9121688,2
Lake Forest,California,The Boulevard,$$,4,119,33.64113599,-117.9184122,2
Lake Forest,California,ProAbition,$$,3.5,1657,33.983969,-117.3731243,2
Lake Forest,California,Bosscat Kitchen and Libations,$$,4.5,2681,33.66985,-117.86526,2
Lake Forest,California,The Corner,$$,4,731,33.67235993,-117.971672,2
Lake Forest,California,PUBlic 74,$$,4,360,33.504496,-117.653872,2
Lake Forest,California,Ddoong Ggo Grill & Bar,$$,4,120,33.86003,-117.960004,2
Lake Forest,California,The Black Trumpet Bistro Tapas & Wine Bar,$$,4.5,762,33.680305,-118.005161,2
Lake Forest,California,The Salted Pig,$$,4,2587,33.978137,-117.377642,2
Lake Forest,California,Rush Cocktail Lounge,$,4,76,33.87115,-117.99785,1
Lake Forest,California,Play,$,5,43,33.67979492,-117.8904033,1
Lake Forest,California,Big Lucky,$$,5,28,34.08841,-118.37783,2
